SPECTRUM - MS,
Top2_40ms.raw,
FTMS - c ESI Full ms [200.0000-1600.0000],
Scan #: 18,
RT: 0.11,
Data points: 760,
Mass,Intensity
201.024918,10444.94336
201.112976,1592.050903
203.022537,1439.108521
204.102554,7487.737305
205.122635,1287.529785
205.159515,2046.456177
207.138443,2390.725586
209.081528,1187.978394
209.117661,1242.553833
209.154007,1171.536621
211.097336,1798.799072
211.133652,2795.313721
213.014969,30497.87109
213.076599,8690.842773
213.112991,5833.503906
213.149109,11539.81445
213.185486,6289.988281
214.143921,1454.928223
215.009186,2167.716309
215.092148,10936.36133
215.12822,2883.468018
215.164444,1138.596924
216.853348,7919.951172
216.928391,1366.514038
217.002701,625347.3125
217.107651,6259.84082
217.853302,1225.049561
218.005951,38605.66797
218.366928,1277.153687
218.998779,2023.236328
219.006943,9354.191406
219.086304,1101.784668
219.138641,1118.367554
219.1754,1343.634766
220.995422,12501.97559
221.154221,6577.008301
223.028107,12574.99023
223.097183,1660.116455
224.027527,1566.755371
225.003708,2846.417236
225.07695,1317.721802
225.112732,6563.752441
225.149445,1462.724243
225.185883,2765.533936
227.092194,7451.125977
227.122772,1634.640503
227.128647,4676.964844
227.164963,6967.085449
227.201309,64404.53516
227.972824,2625.938721
228.159973,1124.56189
228.204559,11932.80078
229.107971,2397.386719
229.144226,1862.458618
229.181107,1479.601196
231.086868,8778.005859
231.164627,2083.916748
231.175125,1513.65625
232.665817,1527.994263
232.975128,17909.4707
233.154282,14958.89453
234.157974,2055.605713
234.913498,1893.091553
234.975723,6887.009766
235.097366,1262.606201
235.133713,1802.04895
235.973267,11515.60645
236.105438,2278.378174
236.948059,4856.706543
236.970688,1924.947754
237.222153,1270.68689
238.839432,1353.179321
238.891586,10052.05371
239.06752,4589.363281
239.092285,7974.413086
239.12851,1854.667725
239.201752,2559.151123
239.29277,1045.069824
240.907455,1136.398438
241.071533,1908.522583
241.108078,13434.76074
241.144363,2799.88208
241.181046,9119.735352
241.217239,36014.22266
241.989029,1371.598267
242.111603,1282.702637
242.176117,4693.330078
242.183517,2224.377686
242.22052,5995.526855
243.087357,6788.899414
243.123734,4434.839844
243.160446,1899.620728
243.196426,1757.400879
244.975647,1020.382263
245.103119,10768.02344
247.039139,1246.956909
247.082672,1241.956421
249.112885,1623.461304
249.149338,5789.903809
249.18631,1111.743164
250.856415,1352.749512
251.128891,1322.963257
251.201523,16311.41113
252.205139,1581.11853
253.107864,2713.733887
253.180893,1716.215576
253.217316,204022.25
253.507935,3817.682373
254.220749,37765.08594
254.875824,1508.476318
255.087769,6531.558594
255.124054,5411.060547
255.197174,10340.93457
255.232971,1327247.375
255.306686,2797.286621
256.083527,1284.460693
256.200195,2132.040039
256.236298,240414.9531
256.89389,2041.773071
256.974182,2405.408447
257.102936,11820.54004
257.139404,11153.58398
257.175964,2723.57251
257.21225,1695.341797
257.239624,17560.23438
258.023438,1591.531006
259.022278,14582.36914
259.082428,5812.275879
259.118591,10490.0166
259.155212,6071.338379
260.122009,1172.496704
260.892365,1555.849976
261.113708,1048.456543
265.047852,2415.144043
265.108734,1837.441895
265.148102,28825.42969
265.217743,1236.863281
267.08786,1686.6875
267.12384,5824.438477
267.144165,1377.125122
267.196838,11228.58789
267.233246,28578.75977
268.004944,1455.852783
268.23642,6291.032715
269.103516,6036.333984
269.139954,2726.995605
269.17572,1559.038086
269.212402,84325.91406
269.248779,64318.33594
270.207977,4238.647461
270.216034,17108.75391
270.252136,10345.56348
271.082581,1616.921387
271.119019,22049.05664
271.155457,2536.00293
271.19162,2465.112305
271.22818,20441.97461
272.12204,1383.200073
272.231354,4911.973633
272.883423,2684.282471
272.971069,1566.764893
273.098267,29054.96484
273.134552,18702.53516
274.101868,2495.52124
274.137878,2478.502441
274.904022,18214.65039
275.078033,1298.425659
275.114288,1603.05127
275.150574,14678.27051
275.202271,2544.789795
276.838745,17723.45508
276.867035,1397.830688
276.874817,4457.900879
276.940735,34729.03906
277.107422,1464.085205
277.144562,8811.777344
277.181641,1135.078369
277.217621,11825.57031
277.892883,1472.589478
278.220917,2122.208008
278.872345,1285.57312
279.19696,1805.764893
279.233124,207204.9688
280.236694,42872.69531
281.102844,4882.664063
281.139679,5877.700684
281.160248,2517.088379
281.248779,1031604.375
281.334229,1732.314941
282.252075,187262.3281
282.958008,2034.259277
283.119049,6089.070801
283.155304,6029.81543
283.17453,1362.81543
283.191742,6645.817871
283.22937,9908.904297
283.264374,1048325.438
283.350372,2814.322998
283.969025,2052.445801
284.114655,1245.076416
284.267731,200571.9375
285.098083,1272.849365
285.134552,7067.386719
285.20755,1573.887695
285.243622,1786.197266
285.271179,18114.40625
287.113647,16906.90625
287.149933,2074.685547
287.202209,1167.048096
287.994568,20584.74023
288.995178,1809.505615
289.093231,1648.552979
289.129303,5621.544434
290.212402,1599.884521
291.14502,1464.235474
291.197601,1528.983154
291.233185,1222.960205
292.91507,7473.763184
292.923889,1140.641479
293.140198,1589.749634
293.179352,12368.41016
293.212372,4488.930664
293.248566,4910.288086
294.849121,5278.902832
295.118744,2510.669189
295.227997,24026.70313
295.264008,10444.79102
296.231476,2137.619873
296.259033,1972.697632
296.268188,1576.690918
296.8862,15379.95508
296.93399,1502.700439
297.097992,2346.268799
297.126221,1256.542847
297.134583,8953.126953
297.153717,20831.93164
297.207092,1624.071167
297.243591,92204.78906
297.279755,16379.3252
298.015167,1359.416504
298.130341,8629.105469
298.156891,3939.494141
298.246887,16405.28906
298.283386,1686.079102
298.932281,1815.999878
299.005951,2652.572021
299.113312,2867.030029
299.149719,12522.8252
299.187073,1799.553467
299.201752,2509.151123
299.259399,18664.03711
300.153198,1567.623535
300.262604,2816.186035
301.093323,1869.39624
301.129089,5861.027344
301.166199,2536.065674
301.217682,5810.755371
302.169617,1394.859497
302.222015,1412.710449
303.108704,5333.213379
303.145477,1417.859253
303.233124,111907.4297
304.236298,19951.64258
305.239838,1940.123535
305.24884,23103.99219
306.25238,2784.470459
307.229004,1703.164429
307.264557,14005.43262
308.268463,1706.413574
309.134216,2539.654053
309.173309,2519.333984
309.207245,1420.677002
309.280273,28964.46484
310.283661,5231.816895
311.113037,1898.812988
311.150146,6155.859375
311.169006,56842.21094
311.185333,2264.463867
311.223175,6561.983398
311.25943,2525.90918
311.295868,24202.18359
311.453156,1439.874023
312.172485,6203.34082
312.299316,4554.680176
312.860382,16011.09473
313.129547,12424.53418
313.165527,10970.02832
313.2388,7559.080078
313.802948,3228.8396
314.831482,1261.926636
315.109131,2110.659668
315.145416,13857.57617
315.181671,7266.223633
315.253265,1699.041016
316.14856,4378.03125
316.831055,9793.317383
317.087799,1150.093872
317.124298,2427.124512
317.161072,8960.893555
317.197052,8014.304199
318.867859,4008.233154
318.876984,8846.917969
319.213501,1377.020264
319.227814,1770.831299
320.15155,1262.990479
321.210541,2218.453857
321.243225,4501.815918
322.24762,1415.484375
323.151367,5178.270508
323.259338,1327.315918
324.253937,1871.901978
325.129608,5088.71582
325.184509,75664.79688
325.311401,4696.177734
326.188019,15762.52148
326.933258,1242.979004
327.108673,2824.810547
327.145416,9392.291992
327.181,5240.929199
327.233185,16955.21484
328.235718,3632.030273
328.882996,1674.057129
329.124878,6271.258789
329.160797,25987.69922
329.232849,1429.046509
329.249451,11805.74121
330.164825,2674.414551
330.871246,1900.337036
331.104004,2459.962891
331.140106,6049.856934
331.176453,7837.302246
331.266663,25878.29883
332.269806,6013.453613
332.805389,5340.44043
333.192169,4676.296875
333.280701,2559.090088
334.842041,12941.64941
334.851227,2192.855469
334.977722,6498.919434
335.051727,8549.635742
335.113922,1530.322632
335.25943,2929.334229
335.295685,1556.997559
336.878479,24297.15039
336.887695,2787.423828
336.94931,1911.081665
337.129822,1342.425293
337.165222,1691.734619
337.206329,1413.036011
337.237549,1292.264282
337.311279,4370.024902
339.145264,2817.905762
339.18161,2326.248047
339.200165,31562.7832
339.232544,2324.519287
339.254456,1942.419922
339.327057,10666.64356
339.853668,1414.466064
340.203888,8466.613281
340.858826,2189.921875
341.124176,5645.913574
341.160614,7200.381348
341.197144,4999.958496
341.338837,1493.910522
343.139954,10704.98926
343.176544,4543.622559
343.22821,1240.169312
344.143616,1666.205933
345.155975,9832.128906
346.159729,1763.26709
347.171631,4897.633789
349.274994,2599.106689
350.815521,1838.103271
352.852081,13748.01465
352.927246,46244.48828
353.12439,1185.187256
353.161743,2812.359131
353.199951,1615.993286
353.930511,2219.293457
354.851013,1452.480591
355.139801,2637.512939
355.176636,7121.421387
356.823334,8273.958008
357.120361,1753.811279
357.155914,9214.49707
357.192047,9932.408203
358.870728,1553.359863
358.944122,11996.44629
359.014832,1774.321045
359.134796,2407.046387
359.171722,6155.182617
359.207977,2276.210205
361.133118,2842.044922
361.150391,2506.170166
361.187561,1691.373779
361.223541,1335.449463
365.137878,1804.682495
365.160583,2039.129883
365.196991,1369.953369
365.342682,1790.191284
367.140198,1919.07605
367.176483,1551.057739
367.358459,5730.673828
368.361298,1794.235596
368.825745,2379.171387
368.899139,2134.760742
369.155853,5714.963379
369.191925,6452.919922
370.170288,1844.760376
370.900635,1392.631592
371.135437,1595.191895
371.171173,10407.83887
371.207916,7000.295898
372.797638,8769.663086
372.872314,8607.15625
373.150604,2476.987305
373.186951,6896.322754
373.223328,5506.986816
374.245148,7085.422363
374.834076,2705.153809
374.917938,5369.279297
374.992493,65792.69531
375.16629,1224.747559
375.996002,5317.449219
376.779388,1280.004761
376.997253,1273.507446
378.806824,2062.999756
378.985626,4552.338379
379.153809,1303.83313
380.143616,1370.943359
381.009735,1977.361816
381.192688,1400.359497
383.133514,1504.582031
383.171387,2296.882568
383.208435,2146.724121
385.151367,5193.974609
385.187103,11491.99414
386.191162,1234.743042
387.16629,5509.955078
387.20282,16586.44922
389.182648,4961.591797
389.21936,2377.640381
390.807709,2696.566406
390.883392,7482.438965
391.289032,62035.37891
392.292267,17001.22656
392.965729,4581.500488
394.777954,1417.634766
394.961365,1478.174561
395.172272,2182.736328
396.816437,1788.558594
396.983124,1484.730957
397.150421,1593.151367
397.187653,2313.487061
397.225555,2727.582275
399.166138,4753.430664
399.203308,5531.938965
400.871094,1852.065063
401.182098,7990.87793
401.218842,2669.463867
403.161011,1597.290894
403.198059,5488.497559
409.245636,2442.717529
411.166718,2052.38501
411.202026,1753.257935
411.233765,2016.460449
412.864685,17653.40039
413.181976,1927.340088
413.218994,5759.879395
414.223938,1178.133911
414.808441,7856.118652
415.160919,1598.293091
415.19812,6371.935059
415.234436,9716.397461
416.981537,1835.281982
417.17627,2569.269531
417.214294,4628.989258
418.882233,9522.65625
419.230255,1499.015747
425.181824,2494.792969
427.161743,1637.194092
427.197113,2757.539307
427.233948,2937.826172
427.369232,1160.214844
428.836304,8149.594727
429.176819,2281.285889
429.213226,6321.558594
429.248901,5263.289063
430.783325,2104.617432
431.192871,18898.56836
431.228333,5499.875977
431.264618,2073.558838
431.83551,2648.105225
432.195618,5510.660645
432.818176,2374.67041
433.171051,1472.717529
434.855438,8577.486328
434.929993,13670.96094
438.8367,1612.068115
440.947571,7534.130859
441.214172,5030.189941
441.251678,2500.940674
443.192444,2583.415771
443.229156,5236.265625
445.209412,2682.300537
445.244995,5735.859863
447.134613,5846.394531
447.22287,1299.065308
448.784821,1699.097046
450.166534,1727.197876
450.83255,11381.44824
450.903442,2035.528809
452.904022,1759.749756
454.801453,2282.903076
455.192078,2157.619141
456.846039,7955.000977
456.921234,5949.894043
456.99649,7250.376953
457.208405,2682.441406
457.244598,2695.216553
459.18811,1633.220703
459.224731,1932.787842
459.261169,1505.713501
461.239624,2815.451172
463.328766,2754.887939
464.177948,2093.420166
466.803284,2474.764893
469.208008,1986.385742
469.245148,2492.98584
471.224731,1797.63562
472.819336,6780.95752
472.895325,1708.592896
473.240112,5016.093262
473.276062,1750.028076
474.966095,7017.469238
478.193176,1677.953613
481.247742,1475.867676
482.254272,8204.892578
482.755554,1549.010376
483.006866,1332.610596
483.258606,1727.734985
485.203033,1468.635132
485.2388,1782.22937
485.276611,1487.164795
488.776306,5415.584961
488.851563,4909.494629
494.792542,9932.300781
494.867218,9754.674805
498.308136,1763.437988
498.764618,1437.806396
498.984497,2550.998291
499.218475,1681.425415
500.885559,2908.242432
501.235657,2163.724609
503.251099,2485.614746
504.750336,1290.540649
505.375244,5359.498047
510.766357,6279.472656
510.842438,10529.53613
510.916199,5368.795898
511.255096,1818.589722
513.235168,2081.335938
513.269958,1441.558716
514.956848,2167.080322
515.249146,1288.985107
516.861328,1688.779053
516.932983,11981.29199
522.948669,1600.716187
523.230835,1390.273193
525.021423,1192.599731
526.815979,1525.419678
528.738525,1179.33728
531.281799,2134.332031
532.751953,1485.389648
532.824524,1859.808472
532.908936,9379.233398
532.982666,4780.057617
534.834778,1546.172119
534.90918,1459.894531
538.922852,4792.019531
538.99762,1953.404419
545.261292,2154.402344
545.887329,7067.248535
546.887146,2121.383301
548.796814,4901.535156
549.881165,11341.97168
550.882385,1410.199707
552.90448,2061.210449
554.805298,1704.86145
554.886047,1220.787842
564.77179,8008.480469
568.802368,1727.720947
570.788818,14716.65039
570.85376,4818.568848
573.3302,1607.791992
574.970337,2294.417725
576.804321,5539.666016
576.872681,5327.059082
582.888977,1978.991211
586.758667,6843.272461
586.828552,2142.827637
588.757446,1573.706665
588.827148,1606.358521
589.253662,1385.05481
592.773621,7286.679199
592.845337,5165.761719
592.919189,6485.080566
596.960632,1336.430176
598.862488,2136.859375
598.936646,1983.861938
602.731201,2222.606445
608.739197,8254.717773
608.810791,2042.977661
609.743774,1619.098999
609.900391,1753.792358
612.740906,1731.078125
614.755127,1631.338379
614.831177,1570.799438
614.908875,5365.032227
624.712463,5063.827637
625.506897,1615.241577
625.747681,1301.087036
626.712524,2623.279297
630.792603,1645.811768
630.877014,2367.480957
634.995972,1368.524414
636.727417,1479.904175
636.978699,1326.630371
638.529968,1172.259521
642.681946,1241.485107
646.698792,1799.35498
646.761597,1565.098633
651.52179,1767.817871
652.701904,1976.111328
652.775818,2283.230713
652.858276,6883.529297
653.537476,7145.614258
654.539612,2049.836426
656.972473,1505.910522
657.734924,1514.714233
658.877625,1839.683716
664.685608,1822.096313
668.67395,1597.138794
668.760315,1792.008545
668.830139,2857.919678
670.829041,1870.023926
671.731689,1723.947021
672.948059,1876.249634
674.782471,1739.171997
674.85144,4335.387207
675.520691,1836.702881
675.768555,1500.705811
677.536743,2442.706055
678.965515,1944.299438
679.552673,7624.798828
681.56897,2629.23291
684.731567,2935.699219
690.747375,6806.913086
690.813416,1804.343994
690.896545,2179.377197
692.816345,1540.401611
695.312073,1349.521851
697.912292,1346.905151
702.696106,1542.707764
703.55304,2692.012451
706.721863,9657.645508
712.738647,1485.154053
714.794617,1263.147949
718.660583,1595.569946
721.706177,1583.4104
722.68634,7807.074707
724.689331,1345.885986
728.653564,1401.679321
728.693848,5557.663086
730.710205,1444.944702
734.164368,1642.963379
734.781494,1509.811035
741.173889,1678.549927
744.666748,1785.760254
746.677429,1570.41626
746.741882,1632.807007
747.674561,1363.321167
750.677002,5091.803223
760.637451,2468.525146
770.670471,1329.305298
770.797546,1509.994507
782.713623,2314.036133
787.589294,1652.862183
788.5448,7130.270508
788.623901,1923.427734
788.725769,2075.816895
789.548828,4684.324219
790.639343,1328.130127
793.649841,1339.732666
794.63623,1318.074707
797.43866,6495.963379
798.442444,2000.227905
799.450317,1270.459961
804.692505,1827.994263
805.12384,1277.525635
805.61615,1573.559082
810.70636,1641.86499
815.561035,1766.396362
816.642273,1644.280884
817.179443,1354.52356
819.730774,1587.424805
820.66864,5339.812988
823.455261,9367.119141
824.458069,2030.18103
825.46991,15607.2002
826.47345,7125.010742
826.675293,2017.418823
827.481873,2843.406006
836.542358,1654.337769
842.648438,2199.501709
847.452576,2335.696777
850.7229,1555.136353
851.486511,10733.38574
852.488342,4607.733887
853.50116,9214.053711
854.504578,5049.140137
864.630188,1858.531494
886.601868,1905.898193
887.063477,1705.480103
902.669067,1602.765503
916.621277,1600.596802
918.328613,1969.934692
918.652222,1633.092773
919.252686,1959.627686
932.498047,1852.786743
938.562073,1636.255859
940.10968,1623.236206
940.621643,1621.993652
962.604858,1701.10791
965.5177,2567.870361
968.622986,1842.809448
985.050781,1739.53479
994.542358,2486.641846
1014.496643,1882.067993
1028.52832,1936.688232
1069.017578,1688.114624
1116.9021,1635.667847
1140.491211,2261.511475
1266.800415,2140.12915
1279.999268,9705.726563
1289.409302,1963.047974
1326.991821,2129.369629
1377.792847,2323.025391
1379.997314,11337.85645
1405.792358,2070.911133
1479.986816,17709.07422
1480.984009,2239.891846
1497.265503,2212.168945
1506.282593,1864.033813
1520.908936,2169.948486
1547.029907,2282.460205
1556.234497,1978.154297
1567.611694,2289.335693
1579.970459,13191.0166
1580.982422,8999.481445
